batter,batting_hand_0.4999999991,name_last,name_first,key_mlbam,key_bbref,key_fangraphs,key_retro
571875.0,L,lamb,jake,571875,lambja01,13329,lambj001
571882.0,R,law,derek,571882,lawde01,13133,law-d001
571893.0,L,liberatore,adam,571893,liberad01,10637,libea001
571912.0,R,maile,luke,571912,mailelu01,13355,maill001
571918.0,R,marrero,deven,571918,marrede01,13325,marrd001
571927.0,R,matz,steven,571927,matzst01,13361,matzs001
571945.0,R,mikolas,miles,571945,mikolmi01,9803,mikom001
571946.0,R,miller,shelby,571946,millesh01,10197,mills001
571948.0,L,milner,hoby,571948,milneho01,13346,milnh001
571951.0,L,mitchell,bryan,571951,mitchbr01,11479,mitcb001
571963.0,R,morris,a. j.,571963,morriaj01,9919,morra002
571970.0,L,muncy,max,571970,muncyma01,13301,muncm001
571974.0,R,murphy,j. r.,571974,murphjr01,10346,murpj001
571976.0,R,myers,wil,571976,myerswi01,10047,myerw001
571980.0,L,naquin,tyler,571980,naquity01,13359,naqut001
572000.0,R,ohlman,mike,572000,ohlmami01,10347,ohlmm001
572008.0,R,owings,chris,572008,owingch01,10030,owinc001
572019.0,L,paulsen,ben,572019,paulsbe01,9741,paulb001
572020.0,L,paxton,james,572020,paxtoja01,11828,paxtj001
572033.0,R,phegley,josh,572033,phegljo01,9308,phegj001
572038.0,R,pinder,branden,572038,pindebr01,12093,pindb001
572039.0,R,piscotty,stephen,572039,piscost01,13367,piscs001
572041.0,R,pollock,a. j.,572041,polloaj01,9256,polla001
572073.0,R,rickard,joey,572073,rickajo01,13277,rickj001
572096.0,R,rosenthal,trevor,572096,rosentr01,10745,roset001
572102.0,R,sampson,keyvius,572102,sampske01,10039,sampk001
572114.0,L,schimpf,ryan,572114,schimry01,9953,schir001
572122.0,L,seager,kyle,572122,seageky01,9785,seagk001
572128.0,R,shaffer,richie,572128,shaffri01,13271,shafr001
572138.0,L,singleton,jon,572138,singljo02,10441,singj001
572140.0,L,skaggs,tyler,572140,skaggty01,10190,skagt001
572180.0,R,susac,andrew,572180,susacan01,13132,susaa001
572182.0,L,sweeney,darnell,572182,sweenda02,13284,sweed001
572191.0,R,taylor,michael,572191,taylomi02,11489,taylm002
572193.0,R,tepera,ryan,572193,teperry01,10291,teper001
572204.0,R,thompson,trayce,572204,thomptr01,9952,thomt002
572227.0,R,vincej,zach,572227,vinceza01,13269,vincz001
572228.0,R,voit,luke,572228,voitlu01,14811,voitl001
572233.0,R,walker,christian,572233,walkech02,13419,walkc002
572241.0,L,washington,david,572241,washida01,12110,washd001
572287.0,R,zunino,mike,572287,zuninmi01,13265,zunim001
572309.0,R,flores,kendry,572309,floreke01,12118,flork002
572362.0,R,erlin,robbie,572362,erlinro01,10354,erlir001
572365.0,L,goins,ryan,572365,goinsry01,9807,goinr001
572403.0,R,verhagen,drew,572403,verhadr01,13424,verhd001
572669.0,R,adams,lane,572669,adamsla01,10767,adaml001
572750.0,R,butler,eddie,572750,butleed01,13453,butle001
572761.0,L,carpenter,matt,572761,carpema01,8090,carpm002
572788.0,R,cravy,tyler,572788,cravyty01,10770,cravt001
572804.0,R,decker,cody,572804,deckeco01,9665,deckc001
572816.0,L,dickerson,corey,572816,dickeco01,10762,dickc002
572821.0,R,dozier,brian,572821,doziebr01,9810,dozib001
572863.0,R,garneau,dustin,572863,garnedu01,9433,garnd001
572888.0,R,greene,shane,572888,greensh02,10756,grees005
572955.0,R,johnson,pierce,572955,johnspi01,13435,johnp001
572971.0,L,keuchel,dallas,572971,keuchda01,9434,keucd001
573064.0,L,nuno,vidal,573064,nunovi01,9674,nunov001
573088.0,R,perkins,cameron,573088,perkica01,13444,perkc001
573113.0,R,renda,tony,573113,rendato01,13443,rendt001
573131.0,R,ruf,darin,573131,rufda01,9929,ruf-d001
573135.0,R,saladino,tyler,573135,saladty01,10807,salat001
573185.0,R,straily,dan,573185,straida01,9460,strad003
573186.0,R,stroman,marcus,573186,stromma01,13431,strom001
573244.0,L,wilk,adam,573244,wilkad01,8421,wilka001
573627.0,L,vargas,kennys,573627,vargake01,12101,vargk001
574831.0,R,choice,michael,574831,choicmi01,11376,choim001
574847.0,R,segedin,rob,574847,segedro01,11446,seger001
575929.0,R,contreras,willson,575929,contrwi01,11609,contw001
576397.0,R,gyorko,jedd,576397,gyorkje01,10816,gyorj001
578428.0,R,iglesias,jose,578428,iglesjo01,10231,iglej001
578570.0,L,querecuto,juniel,578570,quereju01,12140,querj001
581527.0,R,travis,devon,581527,travide01,13862,travd001
584171.0,R,velazquez,hector,584171,velazhe01,19341,velah001
588751.0,R,hechavarria,adeiny,588751,hechaad01,10459,hecha001
591693.0,R,ramos,edubray,591693,ramosed02,16086,ramoe002
591712.0,R,hernandez,oscar,591712,hernaos01,13490,herno002
591720.0,R,torreyes,ronald,591720,torrero01,11400,torrr001
591741.0,R,osuna,jose,591741,osunajo01,12937,osunj001
591971.0,L,valera,breyvic,591971,valerbr01,12758,valeb001
591994.0,R,garcia,willy,591994,garciwi01,12956,garcw001
592120.0,R,astin,barrett,592120,astinba01,14812,astib001
592122.0,R,austin,tyler,592122,austity01,11850,austt001
592127.0,R,barbato,johnny,592127,barbajo01,11440,barbj001
592145.0,L,biddle,jesse,592145,biddlje01,11437,biddj001
592166.0,R,brett,ryan,592166,brettry01,12138,bretr001
592169.0,R,brice,austin,592169,briceau01,17237,brica001
592178.0,R,bryant,kris,592178,bryankr01,15429,bryak001
592192.0,R,canha,mark,592192,canhama01,11445,canhm001
592200.0,R,casali,curt,592200,casalcu01,12510,casac001
592206.0,R,castellanos,nick,592206,casteni01,11737,castn001
592229.0,R,covey,dylan,592229,coveydy01,14825,coved001
592230.0,L,cowart,kaleb,592230,cowarka01,11494,cowak001
592239.0,L,cunningham,todd,592239,cunnito01,10822,cunnt001
592254.0,R,de leon,jose,592254,deleojo03,15463,delej003
592261.0,R,deshields,delino,592261,deshide02,11379,deshd002
592273.0,R,drury,brandon,592273,drurybr01,11615,drurb001
592274.0,R,duffy,matt,592274,duffyma02,12181,duffm003
592279.0,R,therrien,jesen,592279,dygesje01,15853,therj001
592314.0,R,foltynewicz,mike,592314,foltymi01,10811,foltm001
592325.0,L,gamel,ben,592325,gamelbe01,12160,gameb001
592329.0,R,garcia,jason,592329,garcija03,12143,garcj005
592332.0,L,gausman,kevin,592332,gausmke01,14107,gausk001
592340.0,R,goeddel,erik,592340,goedder01,11712,goede001
592341.0,R,goforth,david,592341,goforda01,12166,gofod001
592348.0,L,goodrum,niko,592348,goodrni01,12092,goodn002
592351.0,R,gray,jon,592351,grayjo02,14916,grayj003
592387.0,R,healy,ryon,592387,healyry01,15447,healr001
592390.0,R,hembree,heath,592390,hembrhe01,11632,hembh001
592407.0,R,holaday,bryan,592407,holadbr01,11287,holab001
592419.0,L,hoying,jared,592419,hoyinja01,10882,hoyij001
592426.0,R,jackson,luke,592426,jackslu01,11752,jackl001
592433.0,R,jenkins,tyrell,592433,jenkity01,11378,jenkt001
592444.0,R,jones,jacoby,592444,jonesja07,14818,jonej006
592450.0,R,judge,aaron,592450,judgeaa01,15640,judga001
592468.0,R,kingham,nick,592468,kinghni01,11694,kingn001
592518.0,R,machado,manny,592518,machama01,11493,machm001
592533.0,R,martin,cody,592533,martico01,12182,martc008
592547.0,R,mcguire,deck,592547,mcguide02,11596,mcgud001
592567.0,L,moran,colin,592567,moranco01,16909,morac001
592592.0,L,nicholas,brett,592592,nichobr01,11192,nichb001
592593.0,L,nicolino,justin,592593,nicolju01,11754,nicoj001
592596.0,R,noel,rico,592596,noelri02,10585,noelr001
592609.0,R,olt,mike,592609,oltmi01,10698,olt-m001
592612.0,L,osich,josh,592612,osichjo01,11528,osicj001
592614.0,L,overton,dillon,592614,overtdi01,15627,overd001
592620.0,L,parker,jarrett,592620,parkeja03,11624,parkj002
592621.0,R,parker,kyle,592621,parkeky01,11763,parkk001
592626.0,L,pederson,joc,592626,pederjo01,11899,pedej001
592644.0,R,plutko,adam,592644,plutkad01,15846,pluta001
592647.0,L,pompey,dalton,592647,pompeda01,12797,pompd001
592662.0,L,ray,robbie,592662,rayro02,11486,ray-r002
592663.0,R,realmuto,j. t.,592663,realmjt01,11739,realj001
592665.0,L,reed,addison,592665,reedad01,10586,reeda001
592669.0,R,renfroe,hunter,592669,renfrhu01,15464,renfh001
592680.0,R,rivera,yadiel,592680,riverya01,11863,rivey001
592685.0,L,robinson,drew,592685,robindr01,11761,robid003
592696.0,L,rosario,eddie,592696,rosared01,12155,rosae001
592710.0,R,rutledge,josh,592710,rutlejo01,11167,rutlj001
592717.0,R,sanchez,aaron,592717,sanchaa01,11490,sanca006
592731.0,R,selsky,steve,592731,selskst01,12957,selss001
592741.0,L,shreve,chasen,592741,shrevch01,10855,shrec001
592743.0,R,simmons,andrelton,592743,simmoan01,10847,simma001
592761.0,R,smith,caleb,592761,smithca03,14875,smitc006
592767.0,L,smyly,drew,592767,smylydr01,11760,smyld001
592769.0,L,snelten,d. j.,592769,sneltdj01,15949,sneld001
592774.0,L,stanley,cody,592774,stanlco01,10838,stanc002
592779.0,L,stewart,brock,592779,stewabr01,16727,stewb001
592789.0,L,syndergaard,noah,592789,syndeno01,11762,syndn001
592791.0,R,taillon,jameson,592791,taillja01,11674,tailj001
592804.0,R,thornburg,tyler,592804,thornty01,10688,thort001
592808.0,L,toles,andrew,592808,tolesan01,13414,tolea001
592811.0,R,triggs,andrew,592811,triggan01,13533,triga001
592826.0,R,velasquez,vince,592826,velasvi01,11189,velav001
592835.0,L,waldrop,kyle,592835,waldrky02,11402,waldk002
592836.0,R,walker,taijuan,592836,walketa01,11836,walkt004
592859.0,L,wilkerson,stevie,592859,wilkest01,16041,wilks001
592863.0,L,williams,mason,592863,willima10,11859,willm007
592865.0,L,williams,taylor,592865,willita01,14899,willt003
592866.0,R,williams,trevor,592866,willitr01,16977,willt002
592869.0,R,wilson,tyler,592869,wilsoty01,12691,wilst004
592879.0,R,wojciechowski,asher,592879,wojcias01,10836,wojca001
592885.0,L,yelich,christian,592885,yelicch01,11477,yelic001
593140.0,R,feliz,michael,593140,felizmi01,11903,felim001
593144.0,R,rodriguez,richard,593144,rodriri05,13549,rodrr008
593160.0,R,merrifield,whit,593160,merriwh01,11281,merrw001
593334.0,R,german,domingo,593334,germado01,17149,germd001
593372.0,R,martinez,carlos,593372,martica04,11682,martc006
593423.0,R,montas,frankie,593423,montafr02,14309,montf001
593428.0,R,bogaerts,xander,593428,bogaexa01,12161,bogax001
593495.0,R,castro,daniel,593495,castrda01,15450,castd001
593523.0,L,hernandez,marco,593523,hernama02,13154,hernm003
593525.0,R,calixte,orlando,593525,calixor01,11905,calio001
593527.0,L,torres,ramon,593527,torrera01,14113,torrr002
593528.0,R,bonifacio,jorge,593528,bonifjo01,12174,bonij002
593576.0,R,neris,hector,593576,nerishe01,11804,nerih001
593643.0,R,alberto,hanser,593643,alberha01,11902,albeh001
593647.0,L,brito,socrates,593647,britoso01,12944,brits001
593679.0,R,ynoa,gabriel,593679,ynoaga01,12938,ynoag001
593700.0,L,hanson,alen,593700,hansoal01,12926,hansa001
593833.0,R,suero,wander,593833,suerowa01,15855,suerw002
593871.0,L,polanco,jorge,593871,polanjo01,13152,polaj001
593934.0,R,sano,miguel,593934,sanomi01,12164,sanom001
593958.0,L,rodriguez,eduardo,593958,rodried05,13164,rodre004
593969.0,L,aquino,jayson,593969,aquinja01,13150,aquij001
593974.0,L,peralta,wandy,593974,peralwa01,14295,peraw002
593993.0,R,briceno,jose,593993,bricejo01,13151,bricj001
594011.0,L,herrera,rosell,594011,herrero02,11611,herrr002
594555.0,L,cecchini,garin,594555,cecchga01,11608,ceccg001
594576.0,L,may,jacob,594576,mayja02,14876,may-j001
594577.0,R,mayers,mike,594577,mayermi01,15451,mayem001
594694.0,L,difo,wilmer,594694,difowi01,14320,difow001
594736.0,R,anderson,cody,594736,anderco01,12799,andec002
594742.0,R,asher,alec,594742,asheral01,13560,ashea001
594760.0,R,blair,aaron,594760,blairaa01,14934,blaia001
594772.0,R,buchanan,jake,594772,buchaja01,10962,buchj001
594777.0,L,calhoun,kole,594777,calhoko01,11200,calhk001
594795.0,L,dayton,grant,594795,daytogr01,11203,daytg001
594798.0,L,degrom,jacob,594798,degroja01,10954,degrj001
594807.0,R,duvall,adam,594807,duvalad01,10950,duvaa001
594809.0,L,eaton,adam,594809,eatonad02,11205,eatoa002
594824.0,L,garcia,greg,594824,garcigr01,10951,garcg002
594828.0,R,gattis,evan,594828,gattiev01,11003,gatte001
594835.0,L,gonzales,marco,594835,gonzama02,15467,gonzm005
594838.0,R,gosselin,philip,594838,gosseph01,10953,gossp001
594840.0,L,grace,matt,594840,gracema02,11449,gracm003
594857.0,L,hessler,keith,594857,hesslke01,12220,hessk001
594902.0,R,lively,ben,594902,livelbe01,14932,liveb001
594940.0,L,muno,daniel,594940,munoda01,12214,munod001
594943.0,R,neal,zach,594943,nealza01,11294,nealz001
594951.0,R,o'rourke,ryan,594951,orourry01,10976,orour001
594953.0,L,palka,daniel,594953,palkada01,14897,palkd001
594987.0,R,sadler,casey,594987,sadleca02,11209,sadlc002
594988.0,L,schebler,scott,594988,schebsc01,12225,sches001
594992.0,R,shackelford,kevin,594992,shackke01,11012,shack001
595001.0,R,smith,josh,595001,smithjo07,10946,smitj004
595005.0,R,strausborger,ryan,595005,straury01,10937,strar001
595014.0,R,treinen,blake,595014,treinbl01,12572,treib001
595023.0,L,walsh,colin,595023,walshco02,10961,walsc001
595025.0,S,walters,zach,595025,walteza01,10622,waltz001
595144.0,L,brugman,jaycob,595144,brugmja01,14936,brugj001
595191.0,R,eickhoff,jerad,595191,eickhje01,12664,eickj001
595222.0,L,gerber,mike,595222,gerbemi01,16115,gerbm001
595238.0,L,hannemann,jacob,595238,hanneja01,15644,hannj002
595281.0,L,kiermaier,kevin,595281,kiermke01,11038,kierk001
595284.0,L,knapp,andrew,595284,knappan01,14942,knapa001
595307.0,R,maness,seth,595307,manesse01,12235,manes001
595345.0,L,okert,steven,595345,okertst01,13580,okers001
595373.0,R,reinheimer,jack,595373,reinhja01,14938,reinj001
595375.0,L,riddle,jt,595375,riddljt01,17642,riddj001
595386.0,R,rogers,jason,595386,rogerja02,11773,rogej002
595426.0,L,stassi,brock,595426,stassbr01,12244,stasb001
595453.0,R,wallach,chad,595453,wallach01,17161,wallc001
595465.0,R,winkler,dan,595465,winklda01,12237,winkd001
595751.0,R,alfaro,jorge,595751,alfarjo01,12180,alfaj002
595777.0,L,profar,jurickson,595777,profaju01,10815,profj001
595879.0,R,baez,javier,595879,baezja01,12979,baezj001
595881.0,R,beede,tyler,595881,beedety01,16981,beedt001
595885.0,L,bird,greg,595885,birdgr01,14131,birdg001
595909.0,L,cave,jake,595909,caveja01,14477,cavej001
595918.0,R,cole,a. j.,595918,coleaj01,11467,colea002
595943.0,R,evans,phillip,595943,evansph01,12950,evanp001
595956.0,R,gallagher,cam,595956,gallaca01,12981,gallc001
595963.0,R,goeddel,tyler,595963,goeddty01,13180,goedt001
595978.0,R,hedges,austin,595978,hedgeau01,12976,hedga001
596001.0,R,junis,jakob,596001,junisja01,13619,junij001
596019.0,L,lindor,francisco,596019,lindofr01,12916,lindf001
596043.0,R,mengden,daniel,596043,mengdda01,16980,mengd001
596057.0,L,norris,daniel,596057,norrida01,13475,norrd002
596059.0,L,odor,rougned,596059,odorro01,12282,odorr001
596064.0,L,owens,henry,596064,owenshe02,13143,owenh002
596071.0,L,peters,dillon,596071,peterdi01,18790,peted001
596103.0,R,slater,austin,596103,slateau01,16153,slata001
596105.0,L,smith,dwight,596105,smithdw02,13473,smitd007
596112.0,R,stephenson,robert,596112,stephro01,13594,stepr002
596115.0,R,story,trevor,596115,storytr01,12564,stort001
596119.0,L,swihart,blake,596119,swihabl01,13176,swihb001
596129.0,L,vogelbach,dan,596129,vogelda01,14130,voged001
596133.0,R,weaver,luke,596133,weavelu01,16918,weavl001
596142.0,R,sanchez,gary,596142,sanchga02,11442,sancg002
596143.0,L,sardinas,luis,596143,sardilu01,13153,sardl001
596144.0,R,cuthbert,cheslor,596144,cuthbch01,10473,cuthc001
596146.0,L,kepler,max,596146,keplema01,12144,keplm001
596271.0,R,lawrence,casey,596271,lawreca01,11121,lawrc001
596295.0,L,gomber,austin,596295,gombeau01,16561,gomba001
596451.0,L,quinn,roman,596451,quinnro01,13546,quinr003
596748.0,R,franco,maikel,596748,francma02,12179,franm004
596816.0,R,gomez,roberto,596816,gomezro01,12963,gomer002
596847.0,L,choi,ji-man,596847,choiji01,5452,choij001
598265.0,L,bradley,jackie,598265,bradlja02,12984,bradj001
598271.0,L,johnson,brian,598271,johnsbr02,14272,johnb004
598284.0,R,o'brien,peter,598284,obriepe01,13288,obrip002
599096.0,R,herrera,dilson,599096,herredi01,14335,herrd002
599683.0,R,saupold,warwick,599683,saupowa01,13211,saupw001
600301.0,R,motter,taylor,600301,motteta01,12399,mottt001
600303.0,L,la stella,tommy,600303,lasteto01,12371,lastt001
600466.0,R,read,raudy,600466,readra01,15766,readr002
600474.0,R,severino,pedro,600474,severpe01,14523,sevep001
600524.0,R,nunez,renato,600524,nunezre01,14503,nuner001
600526.0,L,torres,jose,600526,torrejo02,14957,torrj001
600869.0,L,candelario,jeimer,600869,candeje01,13621,candj002
600968.0,L,rosario,randy,600968,rosarra01,14508,rosar002
601713.0,R,pivetta,nick,601713,pivetni01,15454,piven001
602922.0,R,rondon,jose,602922,rondojo02,14140,rondj002
605113.0,R,ahmed,nick,605113,ahmedni01,12147,ahmen001
605119.0,R,anderson,brian,605119,anderbr06,18289,andeb006
605125.0,L,asche,cody,605125,ascheco01,11997,aschc001
605131.0,R,barnes,austin,605131,barneau01,12158,barna001
605135.0,R,bassitt,chris,605135,bassich01,12304,bassc001
605137.0,L,bell,josh,605137,belljo02,13145,bellj005
